base_pwsid,resolved_pwsid,system_name,display_name,county,monitoring_end_date,year,lead_90th_ppb,above_action_level,lines_replaced,inventory_year,inventory_lead,inventory_gpcl,inventory_unknown,total_to_identify_or_replace,inventory_complete_flag
MI0000285,MI0000285,AU GRES TOWNSHIP,AU GRES TOWNSHIP,ARENAC,2021-12-31,2021,5.0,False,,2025.0,,,,,
MI0000285,MI0000285,AU GRES TOWNSHIP,AU GRES TOWNSHIP,ARENAC,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0000290,MI0000290,AU SABLE TOWNSHIP,AU SABLE TOWNSHIP,IOSCO,2016-12-31,2016,2.0,False,,2025.0,,,,,
MI0000290,MI0000290,AU SABLE TOWNSHIP,AU SABLE TOWNSHIP,IOSCO,2019-12-31,2019,3.0,False,,2025.0,,,,,
MI0000290,MI0000290,AU SABLE TOWNSHIP,AU SABLE TOWNSHIP,IOSCO,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0000290,MI0000290,AU SABLE TOWNSHIP,AU SABLE TOWNSHIP,IOSCO,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0000290,MI0000290,AU SABLE TOWNSHIP,AU SABLE TOWNSHIP,IOSCO,2025-12-31,2025,3.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0000300,MI0000300,AUBURN,AUBURN,BAY,2016-12-31,2016,3.0,False,,2025.0,,,,,
MI0000300,MI0000300,AUBURN,AUBURN,BAY,2019-12-31,2019,13.0,True,,2025.0,,,,,
MI0000300,MI0000300,AUBURN,AUBURN,BAY,2020-12-31,2020,2.0,False,,2025.0,,,,,
MI0000300,MI0000300,AUBURN,AUBURN,BAY,2021-12-31,2021,4.0,False,,2025.0,,,,,
MI0000300,MI0000300,AUBURN,AUBURN,BAY,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0000300,MI0000300,AUBURN,AUBURN,BAY,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0000300,MI0000300,AUBURN,AUBURN,BAY,2024-12-31,2024,3.0,False,,2025.0,,,,,
MI0000300,MI0000300,AUBURN,AUBURN,BAY,2025-12-31,2025,3.0,False,,2025.0,0.0,0.0,757.0,757.0,True
MI0000320,MI0000320,AUGUSTA,AUGUSTA,KALAMAZOO,2018-12-31,2018,0.0,False,,2025.0,,,,,
MI0000320,MI0000320,AUGUSTA,AUGUSTA,KALAMAZOO,2021-12-31,2021,1.0,False,7.0,2025.0,,,,,
MI0000320,MI0000320,AUGUSTA,AUGUSTA,KALAMAZOO,2024-12-31,2024,0.0,False,10.0,2025.0,,,,,
MI0000321,MI0000321,AUGUSTA TOWNSHIP,AUGUSTA TOWNSHIP,WASHTENAW,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0000321,MI0000321,AUGUSTA TOWNSHIP,AUGUSTA TOWNSHIP,WASHTENAW,2019-12-31,2019,1.0,False,,2025.0,,,,,
MI0000321,MI0000321,AUGUSTA TOWNSHIP,AUGUSTA TOWNSHIP,WASHTENAW,2020-12-31,2020,1.0,False,,2025.0,,,,,
MI0000321,MI0000321,AUGUSTA TOWNSHIP,AUGUSTA TOWNSHIP,WASHTENAW,2021-12-31,2021,0.0,False,,2025.0,,,,,
MI0000321,MI0000321,AUGUSTA TOWNSHIP,AUGUSTA TOWNSHIP,WASHTENAW,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0000321,MI0000321,AUGUSTA TOWNSHIP,AUGUSTA TOWNSHIP,WASHTENAW,2023-12-31,2023,3.0,False,,2025.0,,,,,
MI0000321,MI0000321,AUGUSTA TOWNSHIP,AUGUSTA TOWNSHIP,WASHTENAW,2024-12-31,2024,0.0,False,,2025.0,,,,,
MI0000321,MI0000321,AUGUSTA TOWNSHIP,AUGUSTA TOWNSHIP,WASHTENAW,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0000322,MI0000322,AUSTIN COMMONS II,AUSTIN COMMONS II,WASHTENAW,2017-12-31,2017,4.0,False,,2025.0,,,,,
MI0000322,MI0000322,AUSTIN COMMONS II,AUSTIN COMMONS II,WASHTENAW,2020-12-31,2020,5.0,False,,2025.0,,,,,
MI0000322,MI0000322,AUSTIN COMMONS II,AUSTIN COMMONS II,WASHTENAW,2023-12-31,2023,1.0,False,,2025.0,,,,,
MI0000324,MI0000324-a,AUSABLE VALLEY COMMUNITY,AUSABLE VALLEY COMMUNITY,OSCODA,2018-12-31,2018,0.0,False,,2025.0,,,,,
MI0000324,MI0000324-a,AUSABLE VALLEY COMMUNITY,AUSABLE VALLEY COMMUNITY,OSCODA,2019-09-30,2019,48.0,True,,2025.0,,,,,
MI0000324,MI0000324-b,AUSABLE VALLEY COMMUNITY (APARTMENTS),AUSABLE VALLEY COMMUNITY (APARTMENTS),OSCODA,2019-12-31,2019,3.0,False,,2025.0,,,,,
MI0000324,MI0000324-c,AUSABLE VALLEY COMMUNITY (HOME),AUSABLE VALLEY COMMUNITY (HOME),OSCODA,2019-12-31,2019,48.0,True,,2025.0,,,,,
MI0000324,MI0000324-d,AUSABLE VALLEY COMMUNITY (VILLAGE),AUSABLE VALLEY COMMUNITY (VILLAGE),OSCODA,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0000324,MI0000324-c,AUSABLE VALLEY COMMUNITY (HOME),AUSABLE VALLEY COMMUNITY (HOME),OSCODA,2020-06-30,2020,2.0,False,,2025.0,,,,,
MI0000324,MI0000324-b,AUSABLE VALLEY COMMUNITY (APARTMENTS),AUSABLE VALLEY COMMUNITY (APARTMENTS),OSCODA,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0000324,MI0000324-c,AUSABLE VALLEY COMMUNITY (HOME),AUSABLE VALLEY COMMUNITY (HOME),OSCODA,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0000324,MI0000324-d,AUSABLE VALLEY COMMUNITY (VILLAGE),AUSABLE VALLEY COMMUNITY (VILLAGE),OSCODA,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0000324,MI0000324-b,AUSABLE VALLEY COMMUNITY (APARTMENTS),AUSABLE VALLEY COMMUNITY (APARTMENTS),OSCODA,2021-12-31,2021,2.0,False,,2025.0,,,,,
MI0000324,MI0000324-c,AUSABLE VALLEY COMMUNITY (HOME),AUSABLE VALLEY COMMUNITY (HOME),OSCODA,2021-12-31,2021,0.0,False,,2025.0,,,,,
MI0000324,MI0000324-b,AUSABLE VALLEY COMMUNITY (APARTMENTS),AUSABLE VALLEY COMMUNITY (APARTMENTS),OSCODA,2022-12-31,2022,5.0,False,,2025.0,,,,,
MI0000324,MI0000324-c,AUSABLE VALLEY COMMUNITY (HOME),AUSABLE VALLEY COMMUNITY (HOME),OSCODA,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0000324,MI0000324-d,AUSABLE VALLEY COMMUNITY (VILLAGE),AUSABLE VALLEY COMMUNITY (VILLAGE),OSCODA,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0000324,MI0000324-b,AUSABLE VALLEY COMMUNITY (APARTMENTS),AUSABLE VALLEY COMMUNITY (APARTMENTS),OSCODA,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0000324,MI0000324-c,AUSABLE VALLEY COMMUNITY (HOME),AUSABLE VALLEY COMMUNITY (HOME),OSCODA,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0000324,MI0000324-d,AUSABLE VALLEY COMMUNITY (VILLAGE),AUSABLE VALLEY COMMUNITY (VILLAGE),OSCODA,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0000324,MI0000324-e,AUSABLE VALLEY COMMUNITY (DS002),AUSABLE VALLEY COMMUNITY (DS002),OSCODA,2023-12-31,2023,2.0,False,,2025.0,,,,,
MI0000324,MI0000324-b,AUSABLE VALLEY COMMUNITY (APARTMENTS),AUSABLE VALLEY COMMUNITY,OSCODA,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0000324,MI0000324-d,AUSABLE VALLEY COMMUNITY (VILLAGE),AUSABLE VALLEY COMMUNITY,OSCODA,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0000324,MI0000324-f,AUSABLE VALLEY COMMUNITY (DS001),AUSABLE VALLEY COMMUNITY,OSCODA,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0000324,MI0000324-g,AUSABLE VALLEY COMMUNITY (DS003),AUSABLE VALLEY COMMUNITY,OSCODA,2025-12-31,2025,0.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0000325,MI0000325,ROCHESTER HILLS,ROCHESTER HILLS,OAKLAND,2017-12-31,2017,0.0,False,,2025.0,,,,,
MI0000325,MI0000325,ROCHESTER HILLS,ROCHESTER HILLS,OAKLAND,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0000325,MI0000325,ROCHESTER HILLS,ROCHESTER HILLS,OAKLAND,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0000325,MI0000325,ROCHESTER HILLS,ROCHESTER HILLS,OAKLAND,2021-12-31,2021,1.0,False,,2025.0,,,,,
MI0000325,MI0000325,ROCHESTER HILLS,ROCHESTER HILLS,OAKLAND,2022-12-31,2022,1.0,False,,2025.0,,,,,
MI0000325,MI0000325,ROCHESTER HILLS,ROCHESTER HILLS,OAKLAND,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0000325,MI0000325,ROCHESTER HILLS,ROCHESTER HILLS,OAKLAND,2024-12-31,2024,0.0,False,,2025.0,,,,,
MI0000325,MI0000325,ROCHESTER HILLS,ROCHESTER HILLS,OAKLAND,2025-12-31,2025,1.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0000340,MI0000340,BAD AXE,BAD AXE,HURON,2018-12-31,2018,2.0,False,,2025.0,,,,,
MI0000340,MI0000340,BAD AXE,BAD AXE,HURON,2021-12-31,2021,3.0,False,,2025.0,,,,,
MI0000340,MI0000340,BAD AXE,BAD AXE,HURON,2024-12-31,2024,3.0,False,,2025.0,,,,,
MI0000347,MI0000347-a,"BAIR LAKE BIBLE CAMP  (LODGE, WC, RVS)","BAIR LAKE BIBLE CAMP  (LODGE, WC, RVS)",CASS,2023-12-31,2023,3.0,False,,2025.0,,,,,
MI0000347,MI0000347-h,BAIR LAKE BIBLE CAMP (LYDIA'S HOUSE),BAIR LAKE BIBLE CAMP (LYDIA'S HOUSE),CASS,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0000347,MI0000347-i,"BAIR LAKE BIBLE CAMP (PAC, CAPE COD)","BAIR LAKE BIBLE CAMP (PAC, CAPE COD)",CASS,2023-12-31,2023,8.0,False,,2025.0,,,,,
MI0000347,MI0000347-j,"BAIR LAKE BIBLE CAMP (PV, CHALET)","BAIR LAKE BIBLE CAMP (PV, CHALET)",CASS,2023-12-31,2023,4.0,False,,2025.0,,,,,
MI0000347,MI0000347-k,"BAIR LAKE BIBLE CAMP (SUNRISE, CABINS)","BAIR LAKE BIBLE CAMP (SUNRISE, CABINS)",CASS,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0000347,MI0000347-b,BAIR LAKE BIBLE CAMP (DIST2),BAIR LAKE BIBLE CAMP (DIST2),CASS,2024-06-30,2024,0.0,False,,2025.0,,,,,
MI0000347,MI0000347-c,BAIR LAKE BIBLE CAMP (DIST3),BAIR LAKE BIBLE CAMP (DIST3),CASS,2024-06-30,2024,3.0,False,,2025.0,,,,,
MI0000347,MI0000347-d,BAIR LAKE BIBLE CAMP (DIST4),BAIR LAKE BIBLE CAMP (DIST4),CASS,2024-06-30,2024,2.0,False,,2025.0,,,,,
MI0000347,MI0000347-e,BAIR LAKE BIBLE CAMP (DIST5),BAIR LAKE BIBLE CAMP (DIST5),CASS,2024-06-30,2024,3.0,False,,2025.0,,,,,
MI0000347,MI0000347-f,BAIR LAKE BIBLE CAMP (DIST6),BAIR LAKE BIBLE CAMP (DIST6),CASS,2024-06-30,2024,0.0,False,,2025.0,,,,,
MI0000347,MI0000347-g,"BAIR LAKE BIBLE CAMP (LODGE, WC, RVS)","BAIR LAKE BIBLE CAMP (LODGE, WC, RVS)",CASS,2024-06-30,2024,2.0,False,,2025.0,,,,,
MI0000347,MI0000347-h,BAIR LAKE BIBLE CAMP (LYDIA'S HOUSE),BAIR LAKE BIBLE CAMP (LYDIA'S HOUSE),CASS,2024-06-30,2024,0.0,False,,2025.0,,,,,
MI0000347,MI0000347-i,"BAIR LAKE BIBLE CAMP (PAC, CAPE COD)","BAIR LAKE BIBLE CAMP (PAC, CAPE COD)",CASS,2024-06-30,2024,3.0,False,,2025.0,,,,,
MI0000347,MI0000347-j,"BAIR LAKE BIBLE CAMP (PV, CHALET)","BAIR LAKE BIBLE CAMP (PV, CHALET)",CASS,2024-06-30,2024,3.0,False,,2025.0,,,,,
MI0000347,MI0000347-k,"BAIR LAKE BIBLE CAMP (SUNRISE, CABINS)","BAIR LAKE BIBLE CAMP (SUNRISE, CABINS)",CASS,2024-06-30,2024,0.0,False,,2025.0,,,,,
MI0000347,MI0000347-l,BAIR LAKE BIBLE CAMP (DS003),BAIR LAKE BIBLE CAMP,CASS,2025-12-31,2025,2.0,False,,2025.0,0.0,2.0,0.0,2.0,True
MI0000347,MI0000347-m,BAIR LAKE BIBLE CAMP (DS004),BAIR LAKE BIBLE CAMP,CASS,2025-12-31,2025,1.0,False,,2025.0,0.0,2.0,0.0,2.0,True
MI0000347,MI0000347-n,BAIR LAKE BIBLE CAMP (DS002),BAIR LAKE BIBLE CAMP,CASS,2025-12-31,2025,0.0,False,,2025.0,0.0,2.0,0.0,2.0,True
MI0000347,MI0000347-o,BAIR LAKE BIBLE CAMP (DS006),BAIR LAKE BIBLE CAMP,CASS,2025-12-31,2025,0.0,False,,2025.0,0.0,2.0,0.0,2.0,True
MI0000347,MI0000347-p,BAIR LAKE BIBLE CAMP (DS005),BAIR LAKE BIBLE CAMP,CASS,2025-12-31,2025,0.0,False,,2025.0,0.0,2.0,0.0,2.0,True
MI0000350,MI0000350,"BALDWIN, VILLAGE OF","BALDWIN, VILLAGE OF",LAKE,2018-12-31,2018,5.0,False,,2025.0,,,,,
MI0000350,MI0000350,"BALDWIN, VILLAGE OF","BALDWIN, VILLAGE OF",LAKE,2021-12-31,2021,1.0,False,,2025.0,,,,,
MI0000350,MI0000350,"BALDWIN, VILLAGE OF","BALDWIN, VILLAGE OF",LAKE,2024-12-31,2024,3.0,False,10.0,2025.0,,,,,
MI0000355,MI0000355,BALDWIN TOWNSHIP,BALDWIN TOWNSHIP,IOSCO,2018-12-31,2018,6.0,False,,2025.0,,,,,
MI0000355,MI0000355,BALDWIN TOWNSHIP,BALDWIN TOWNSHIP,IOSCO,2021-12-31,2021,0.0,False,,2025.0,,,,,
MI0000355,MI0000355,BALDWIN TOWNSHIP,BALDWIN TOWNSHIP,IOSCO,2024-12-31,2024,1.0,False,,2025.0,,,,,
MI0000370,MI0000370,"BANCROFT, VILLAGE OF","BANCROFT, VILLAGE OF",SHIAWASSEE,2018-12-31,2018,0.0,False,,2025.0,,,,,
MI0000370,MI0000370,"BANCROFT, VILLAGE OF","BANCROFT, VILLAGE OF",SHIAWASSEE,2021-12-31,2021,2.0,False,,2025.0,,,,,
MI0000370,MI0000370,"BANCROFT, VILLAGE OF","BANCROFT, VILLAGE OF",SHIAWASSEE,2024-12-31,2024,0.0,False,,2025.0,,,,,
MI0000380,MI0000380,BANGOR,BANGOR,VAN BUREN,2016-12-31,2016,0.0,False,,2025.0,,,,,
MI0000380,MI0000380,BANGOR,BANGOR,VAN BUREN,2019-12-31,2019,1.0,False,,2025.0,,,,,
MI0000380,MI0000380,BANGOR,BANGOR,VAN BUREN,2020-12-31,2020,2.0,False,,2025.0,,,,,
MI0000380,MI0000380,BANGOR,BANGOR,VAN BUREN,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0000380,MI0000380,BANGOR,BANGOR,VAN BUREN,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0000390,MI0000390,BANGOR TOWNSHIP,BANGOR TOWNSHIP,BAY,2019-06-30,2019,2.0,False,,2025.0,,,,,
MI0000390,MI0000390,BANGOR TOWNSHIP,BANGOR TOWNSHIP,BAY,2019-12-31,2019,2.0,False,,2025.0,,,,,
MI0000390,MI0000390,BANGOR TOWNSHIP,BANGOR TOWNSHIP,BAY,2020-12-31,2020,1.0,False,,2025.0,,,,,
MI0000390,MI0000390,BANGOR TOWNSHIP,BANGOR TOWNSHIP,BAY,2021-12-31,2021,2.0,False,,2025.0,,,,,
MI0000390,MI0000390,BANGOR TOWNSHIP,BANGOR TOWNSHIP,BAY,2022-12-31,2022,6.0,False,5.0,2025.0,,,,,
MI0000390,MI0000390,BANGOR TOWNSHIP,BANGOR TOWNSHIP,BAY,2023-12-31,2023,3.0,False,,2025.0,,,,,
MI0000390,MI0000390,BANGOR TOWNSHIP,BANGOR TOWNSHIP,BAY,2024-12-31,2024,1.0,False,,2025.0,,,,,
MI0000390,MI0000390,BANGOR TOWNSHIP,BANGOR TOWNSHIP,BAY,2025-12-31,2025,1.0,False,,2025.0,12.0,12.0,0.0,24.0,True
MI0000400,MI0000400,BANGOR-MONITOR METRO DISTRICT,BANGOR-MONITOR METRO DISTRICT,BAY,2019-06-30,2019,0.0,False,,2025.0,,,,,
MI0000400,MI0000400,BANGOR-MONITOR METRO DISTRICT,BANGOR-MONITOR METRO DISTRICT,BAY,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0000400,MI0000400,BANGOR-MONITOR METRO DISTRICT,BANGOR-MONITOR METRO DISTRICT,BAY,2020-12-31,2020,0.0,False,,2025.0,,,,,
MI0000400,MI0000400,BANGOR-MONITOR METRO DISTRICT,BANGOR-MONITOR METRO DISTRICT,BAY,2021-12-31,2021,0.0,False,,2025.0,,,,,
MI0000400,MI0000400,BANGOR-MONITOR METRO DISTRICT,BANGOR-MONITOR METRO DISTRICT,BAY,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0000400,MI0000400,BANGOR-MONITOR METRO DISTRICT,BANGOR-MONITOR METRO DISTRICT,BAY,2023-12-31,2023,0.0,False,,2025.0,,,,,
MI0000400,MI0000400,BANGOR-MONITOR METRO DISTRICT,BANGOR-MONITOR METRO DISTRICT,BAY,2024-12-31,2024,0.0,False,,2025.0,,,,,
MI0000410,MI0000410,BARAGA,BARAGA,BARAGA,2017-12-31,2017,2.0,False,,2025.0,,,,,
MI0000410,MI0000410,BARAGA,BARAGA,BARAGA,2019-12-31,2019,2.0,False,,2025.0,,,,,
MI0000410,MI0000410,BARAGA,BARAGA,BARAGA,2020-12-31,2020,1.0,False,,2025.0,,,,,
MI0000410,MI0000410,BARAGA,BARAGA,BARAGA,2021-12-31,2021,1.0,False,,2025.0,,,,,
MI0000410,MI0000410,BARAGA,BARAGA,BARAGA,2022-12-31,2022,1.0,False,,2025.0,,,,,
MI0000410,MI0000410,BARAGA,BARAGA,BARAGA,2023-12-31,2023,3.0,False,,2025.0,,,,,
MI0000410,MI0000410,BARAGA,BARAGA,BARAGA,2024-06-30,2024,2.0,False,,2025.0,,,,,
MI0000410,MI0000410,BARAGA,BARAGA,BARAGA,2025-12-31,2025,3.0,False,,2025.0,0.0,0.0,92.0,92.0,True
MI0000418,MI0000418,BARN SWALLOW APARTMENTS,BARN SWALLOW APARTMENTS,CASS,2016-12-31,2016,2.0,False,,2025.0,,,,,
MI0000418,MI0000418,BARN SWALLOW APARTMENTS,BARN SWALLOW APARTMENTS,CASS,2019-12-31,2019,1.0,False,,2025.0,,,,,
MI0000418,MI0000418,BARN SWALLOW APARTMENTS,BARN SWALLOW APARTMENTS,CASS,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0000418,MI0000418,BARN SWALLOW APARTMENTS,BARN SWALLOW APARTMENTS,CASS,2025-12-31,2025,2.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0000420,MI0000420,BARODA,BARODA,BERRIEN,2018-12-31,2018,2.0,False,,2025.0,,,,,
MI0000420,MI0000420,BARODA,BARODA,BERRIEN,2021-12-31,2021,2.0,False,,2025.0,,,,,
MI0000420,MI0000420,BARODA,BARODA,BERRIEN,2024-12-31,2024,0.0,False,2.0,2025.0,,,,,
MI0000426,MI0000426,BARRY TOWNSHIP,BARRY TOWNSHIP,BARRY,2017-12-31,2017,1.0,False,,2025.0,,,,,
MI0000426,MI0000426,BARRY TOWNSHIP,BARRY TOWNSHIP,BARRY,2020-12-31,2020,1.0,False,,2025.0,,,,,
MI0000426,MI0000426,BARRY TOWNSHIP,BARRY TOWNSHIP,BARRY,2023-12-31,2023,1.0,False,,2025.0,,,,,
MI0000430,MI0000430,BARTON HILLS,BARTON HILLS,WASHTENAW,2018-12-31,2018,4.0,False,,2025.0,,,,,
MI0000430,MI0000430,BARTON HILLS,BARTON HILLS,WASHTENAW,2021-12-31,2021,2.0,False,2.0,2025.0,,,,,
MI0000430,MI0000430,BARTON HILLS,BARTON HILLS,WASHTENAW,2024-12-31,2024,1.0,False,1.0,2025.0,,,,,
MI0000440,MI0000440,BATES TOWNSHIP,BATES TOWNSHIP,IRON,2016-12-31,2016,2.0,False,,2025.0,,,,,
MI0000440,MI0000440,BATES TOWNSHIP,BATES TOWNSHIP,IRON,2019-12-31,2019,1.0,False,,2025.0,,,,,
MI0000440,MI0000440,BATES TOWNSHIP,BATES TOWNSHIP,IRON,2022-12-31,2022,2.0,False,,2025.0,,,,,
MI0000440,MI0000440,BATES TOWNSHIP,BATES TOWNSHIP,IRON,2025-12-31,2025,1.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0000450,MI0000450,BATTLE CREEK - VERONA SYSTEM,BATTLE CREEK - VERONA SYSTEM,CALHOUN,2017-06-30,2017,1.0,False,,2025.0,,,,,
MI0000450,MI0000450,BATTLE CREEK - VERONA SYSTEM,BATTLE CREEK - VERONA SYSTEM,CALHOUN,2019-12-31,2019,2.0,False,,2025.0,,,,,
MI0000450,MI0000450,BATTLE CREEK - VERONA SYSTEM,BATTLE CREEK - VERONA SYSTEM,CALHOUN,2020-12-31,2020,2.0,False,,2025.0,,,,,
MI0000450,MI0000450,BATTLE CREEK - VERONA SYSTEM,BATTLE CREEK - VERONA SYSTEM,CALHOUN,2021-12-31,2021,3.0,False,227.0,2025.0,,,,,
MI0000450,MI0000450,BATTLE CREEK - VERONA SYSTEM,BATTLE CREEK - VERONA SYSTEM,CALHOUN,2022-12-31,2022,2.0,False,194.0,2025.0,,,,,
MI0000450,MI0000450,BATTLE CREEK - VERONA SYSTEM,BATTLE CREEK - VERONA SYSTEM,CALHOUN,2023-12-31,2023,4.0,False,330.0,2025.0,,,,,
MI0000450,MI0000450,BATTLE CREEK - VERONA SYSTEM,BATTLE CREEK - VERONA SYSTEM,CALHOUN,2024-12-31,2024,1.0,False,254.0,2025.0,,,,,
MI0000450,MI0000450,BATTLE CREEK - VERONA SYSTEM,BATTLE CREEK - VERONA SYSTEM,CALHOUN,2025-12-31,2025,2.0,False,,2025.0,3614.0,167.0,7066.0,10847.0,True
MI0000465,MI0000465,BAY AREA WATER SYSTEM,BAY AREA WATER SYSTEM,BAY,2018-12-31,2018,6.0,False,,2025.0,,,,,
MI0000470,MI0000470,"BAY CITY, CITY OF","BAY CITY, CITY OF",BAY,2015-12-31,2015,4.0,False,,2025.0,,,,,
MI0000470,MI0000470,"BAY CITY, CITY OF","BAY CITY, CITY OF",BAY,2019-06-30,2019,10.0,False,,2025.0,,,,,
MI0000470,MI0000470,"BAY CITY, CITY OF","BAY CITY, CITY OF",BAY,2019-12-31,2019,12.0,False,,2025.0,,,,,
MI0000470,MI0000470,"BAY CITY, CITY OF","BAY CITY, CITY OF",BAY,2020-12-31,2020,3.0,False,,2025.0,,,,,
MI0000470,MI0000470,"BAY CITY, CITY OF","BAY CITY, CITY OF",BAY,2021-12-31,2021,9.0,False,278.0,2025.0,,,,,
MI0000470,MI0000470,"BAY CITY, CITY OF","BAY CITY, CITY OF",BAY,2022-12-31,2022,7.0,False,523.0,2025.0,,,,,
MI0000470,MI0000470,"BAY CITY, CITY OF","BAY CITY, CITY OF",BAY,2023-12-31,2023,8.0,False,475.0,2025.0,,,,,
MI0000470,MI0000470,"BAY CITY, CITY OF","BAY CITY, CITY OF",BAY,2024-12-31,2024,11.0,False,628.0,2025.0,,,,,
MI0000470,MI0000470,"BAY CITY, CITY OF","BAY CITY, CITY OF",BAY,2025-06-30,2025,10.0,False,,2025.0,3323.0,879.0,0.0,4202.0,True
MI0000485,MI0000485,BAY CO. DEPT OF WATER & SEWER,BAY CO. DEPT OF WATER & SEWER,BAY,2019-06-30,2019,3.0,False,,2025.0,,,,,
MI0000485,MI0000485,BAY CO. DEPT OF WATER & SEWER,BAY CO. DEPT OF WATER & SEWER,BAY,2019-12-31,2019,1.0,False,,2025.0,,,,,
MI0000485,MI0000485,BAY CO. DEPT OF WATER & SEWER,BAY CO. DEPT OF WATER & SEWER,BAY,2020-12-31,2020,4.0,False,,2025.0,,,,,
MI0000485,MI0000485,BAY CO. DEPT OF WATER & SEWER,BAY CO. DEPT OF WATER & SEWER,BAY,2021-12-31,2021,5.0,False,,2025.0,,,,,
MI0000485,MI0000485,BAY CO. DEPT OF WATER & SEWER,BAY CO. DEPT OF WATER & SEWER,BAY,2022-12-31,2022,6.0,False,4.0,2025.0,,,,,
MI0000485,MI0000485,BAY CO. DEPT OF WATER & SEWER,BAY CO. DEPT OF WATER & SEWER,BAY,2023-12-31,2023,4.0,False,4.0,2025.0,,,,,
MI0000485,MI0000485,BAY CO. DEPT OF WATER & SEWER,BAY CO. DEPT OF WATER & SEWER,BAY,2024-12-31,2024,4.0,False,,2025.0,,,,,
MI0000485,MI0000485,BAY CO. DEPT OF WATER & SEWER,BAY CO. DEPT OF WATER & SEWER,BAY,2025-12-31,2025,4.0,False,,2025.0,9.0,7.0,0.0,16.0,True
MI0000487,MI0000487,BAY HARBOR CLUB,BAY HARBOR CLUB,ANTRIM,2016-12-31,2016,0.0,False,,2025.0,,,,,
MI0000487,MI0000487,BAY HARBOR CLUB,BAY HARBOR CLUB,ANTRIM,2019-12-31,2019,0.0,False,,2025.0,,,,,
MI0000487,MI0000487,BAY HARBOR CLUB,BAY HARBOR CLUB,ANTRIM,2022-12-31,2022,0.0,False,,2025.0,,,,,
MI0000487,MI0000487,BAY HARBOR CLUB,BAY HARBOR CLUB,ANTRIM,2025-12-31,2025,1.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0000490,MI0000490,BAY VIEW ASSOCIATION,BAY VIEW ASSOCIATION,EMMET,2016-12-31,2016,4.0,False,,2025.0,,,,,
MI0000490,MI0000490,BAY VIEW ASSOCIATION,BAY VIEW ASSOCIATION,EMMET,2019-12-31,2019,12.0,False,,2025.0,,,,,
MI0000490,MI0000490,BAY VIEW ASSOCIATION,BAY VIEW ASSOCIATION,EMMET,2022-12-31,2022,5.0,False,,2025.0,,,,,
MI0000490,MI0000490,BAY VIEW ASSOCIATION,BAY VIEW ASSOCIATION,EMMET,2025-12-31,2025,7.0,False,,2025.0,0.0,0.0,0.0,0.0,True
MI0000501,MI0000501,BEACH HOUSE APARTMENTS,BEACH HOUSE APARTMENTS,OAKLAND,2021-06-30,2021,0.0,False,,2025.0,,,,,
MI0000501,MI0000501,BEACH HOUSE APARTMENTS,BEACH HOUSE APARTMENTS,OAKLAND,2021-12-31,2021,2.0,False,,2025.0,,,,,
MI0000501,MI0000501,BEACH HOUSE APARTMENTS,BEACH HOUSE APARTMENTS,OAKLAND,2024-12-31,2024,4.0,False,,2025.0,,,,,
MI0000503,MI0000503,BEACON HOME AT COLBY,BEACON HOME AT COLBY,MONTCALM,2019-12-31,2019,1.0,False,,2025.0,,,,,
